symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,round_lot_20251031,round_lot_20251103,treated_to40,treated_to10,group_label,group_order,actual_transition,y_pre,y_post,delta_y,outcome,display_name,side,family,transform
LULU,0.7867865784753987,0.7521776713877254,0.2201609149544517,0.027661413657822976,0.8343584238110096,0.7718168449875769,0.20364078900664262,0.024542366005780598,2.374380534883036,0.008637214938856438,0.08601961000330505,0.9053431750578386,2.2977116595888702,0.009501187648456038,0.09129241930435102,0.899206393047193,100.0,100.0,0,0,stay100,0,100->100,0.008637214938856438,0.009501187648456038,0.0008639727095996006,positive_near_zero_share,Positive near-zero share,positive,share,signed
LUNG,7.883819075359849,0.7138193688792166,0.2520856002901704,0.03409503083061298,6.609872505173219,0.6809815950920245,0.28220858895705525,0.03680981595092024,14.000427346014444,0.017361111111111105,0.1323529411764706,0.8502859477124183,14.51288298511448,0.016144054641415703,0.11456069543619993,0.8692952499223844,100.0,100.0,0,0,stay100,0,100->100,0.017361111111111105,0.016144054641415703,-0.0012170564696954017,positive_near_zero_share,Positive near-zero share,positive,share,signed
LUNR,0.4093494025938905,0.684418397248057,0.285131863931711,0.03044973882023184,0.5139848710045921,0.700879222582138,0.2700601573345673,0.029060620083294728,1.2102118597517177,0.009049773755656054,0.07545787545787541,0.9154923507864686,1.616210085816939,0.009506710619260613,0.09153520131857779,0.8989580880621616,100.0,100.0,0,0,stay100,0,100->100,0.009049773755656054,0.009506710619260613,0.0004569368636045592,positive_near_zero_share,Positive near-zero share,positive,share,signed
LVO,45.90888987173817,0.7283236994219654,0.2369942196531792,0.03468208092485549,20.097244732576986,0.7322580645161291,0.25483870967741934,0.012903225806451613,82.26448474126492,0.012903225806451611,0.1838709677419355,0.8032258064516129,26.061588330632087,0.027363184079601997,0.1865671641791045,0.7860696517412935,100.0,100.0,0,0,stay100,0,100->100,0.012903225806451611,0.027363184079601997,0.014459958273150386,positive_near_zero_share,Positive near-zero share,positive,share,signed
LWAY,10.949164592961251,0.7922077922077922,0.1948051948051948,0.012987012987012984,10.703259005145796,0.6666666666666667,0.2905982905982907,0.042735042735042736,19.907571987202278,0.021428571428571425,0.17857142857142858,0.7999999999999999,24.699828473413376,0.025925925925925925,0.11851851851851854,0.8555555555555556,100.0,100.0,0,0,stay100,0,100->100,0.021428571428571425,0.025925925925925925,0.0044973544973545,positive_near_zero_share,Positive near-zero share,positive,share,signed
LWLG,5.323985592472802,0.6905871388630009,0.2749301025163094,0.03448275862068965,5.342628586114949,0.6794948887552615,0.2892363199037883,0.03126879134095008,11.774294325198472,0.010535187526337962,0.12178676780446691,0.8676780446691951,11.819320846853214,0.014406088611035605,0.1274802935580321,0.8581136178309323,100.0,100.0,0,0,stay100,0,100->100,0.010535187526337962,0.014406088611035605,0.0038709010846976425,positive_near_zero_share,Positive near-zero share,positive,share,signed
LX,2.606973140957605,0.7302046263345197,0.24121441281138792,0.028580960854092508,3.44203924797964,0.6247591522157997,0.3333333333333333,0.041907514450867045,4.987807597534992,0.014938386421762366,0.11805394094396651,0.867007672634271,10.059177320564775,0.012856436459535181,0.10944453601450471,0.8776990275259601,100.0,100.0,0,0,stay100,0,100->100,0.014938386421762366,0.012856436459535181,-0.0020819499622271847,positive_near_zero_share,Positive near-zero share,positive,share,signed
LXEO,6.4816300336916415,0.7354235423542355,0.23817381738173818,0.026402640264026396,4.703410191931807,0.6814128943758574,0.2911522633744856,0.027434842249657067,10.153840668841472,0.014396067415730332,0.11446629213483146,0.8711376404494382,7.990635833618029,0.016955995155429955,0.12979410577311262,0.8532498990714575,100.0,100.0,0,0,stay100,0,100->100,0.014396067415730332,0.016955995155429955,0.0025599277396996228,positive_near_zero_share,Positive near-zero share,positive,share,signed
LXRX,13.678586107685986,0.7572115384615384,0.21875,0.024038461538461533,8.32689251422492,0.7156862745098039,0.2549019607843137,0.029411764705882346,28.47513357994246,0.010392609699769052,0.10969976905311776,0.8799076212471132,18.136842682127153,0.011252813203300821,0.11852963240810203,0.870217554388597,100.0,100.0,0,0,stay100,0,100->100,0.010392609699769052,0.011252813203300821,0.0008602035035317687,positive_near_zero_share,Positive near-zero share,positive,share,signed
LYEL,29.157496258473458,0.6521739130434783,0.3478260869565217,0.0,43.60731083954382,0.5638297872340428,0.40425531914893614,0.031914893617021274,67.82287173166651,0.0,0.09345794392523367,0.9065420560747663,101.13184854277185,0.018348623853211007,0.1146788990825688,0.8669724770642202,100.0,100.0,0,0,stay100,0,100->100,0.0,0.018348623853211007,0.018348623853211007,positive_near_zero_share,Positive near-zero share,positive,share,signed
LYFT,0.335272239810065,0.714522287133723,0.2536455218731311,0.031832190993145895,0.350198946075947,0.6917869232139678,0.2732941386068056,0.034918938179226595,1.0266218278300197,0.010681128504041102,0.09782771985698398,0.8914911516389749,1.004240555146703,0.012347788270377651,0.11145626242544729,0.8761959493041751,100.0,100.0,0,0,stay100,0,100->100,0.010681128504041102,0.012347788270377651,0.001666659766336549,positive_near_zero_share,Positive near-zero share,positive,share,signed
LYTS,6.581647200899023,0.6467889908256881,0.33027522935779813,0.02293577981651376,5.790158812809164,0.672661870503597,0.29496402877697836,0.03237410071942445,11.563169164882229,0.026109660574412528,0.14099216710182766,0.8328981723237597,10.913824524863317,0.011450381679389313,0.10305343511450381,0.8854961832061069,100.0,100.0,0,0,stay100,0,100->100,0.026109660574412528,0.011450381679389313,-0.014659278895023215,positive_near_zero_share,Positive near-zero share,positive,share,signed
