symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,mode_position_sec_20251031,mode_position_sec_20251103,round_lot_20251031,round_lot_20251103,treated_to40,treated_to10,group_label,group_order,actual_transition,y_pre,y_post,delta_y,outcome,display_name,side,family,transform
AIV,7.23176450271656,0.7296105804555474,0.2329169728141073,0.03747244673034533,2.70280108476057,0.6348484848484849,0.3121212121212122,0.05303030303030303,13.958740153296404,0.01827179291968024,0.22915873620098973,0.75256947087933,6.638243270298309,0.020974706971005546,0.283158544108575,0.6958667489204196,5.91999996686e-05,7.35930007067e-05,100.0,100.0,0,0,stay100,0,100->100,0.2329169728141073,0.3121212121212122,0.07920423930710488,negative_mid_range_share,Negative mid-range share,negative,share,signed
AIZ,5.219085768560895,0.6947141316073354,0.26321467098166124,0.04207119741100323,5.126962646921517,0.7095435684647304,0.25311203319502074,0.037344398340248955,11.62611878325593,0.016464891041162222,0.16319612590799032,0.8203389830508474,12.253653463181717,0.029513888888888895,0.18836805555555558,0.7821180555555555,0.0001021580028464,9.00489976629e-05,100.0,100.0,0,0,stay100,0,100->100,0.26321467098166124,0.25311203319502074,-0.0101026377866405,negative_mid_range_share,Negative mid-range share,negative,share,signed
AKAM,2.440526225692466,0.7311557788944725,0.19346733668341706,0.07537688442211056,2.898780622379166,0.7301927194860814,0.20128479657387577,0.06852248394004282,3.489094026178426,0.04569420035149382,0.23901581722319856,0.7152899824253076,4.196093577576694,0.04733727810650886,0.28550295857988156,0.6671597633136095,-2.1419982658699155e-06,7.71920022089e-05,100.0,100.0,0,0,stay100,0,100->100,0.19346733668341706,0.20128479657387577,0.007817459890458706,negative_mid_range_share,Negative mid-range share,negative,share,signed
AKBA,3.8448776817779793,0.6954674220963174,0.22804532577903677,0.07648725212464588,4.541127189642041,0.7433962264150943,0.1981132075471698,0.05849056603773584,16.566739246414464,0.013477975016436553,0.19526627218934914,0.7912557527942145,15.002856054836254,0.016561964591661905,0.31410622501427754,0.6693318103940605,9.16790013434e-05,6.56680058455e-05,100.0,100.0,0,0,stay100,0,100->100,0.22804532577903677,0.1981132075471698,-0.029932118231866978,negative_mid_range_share,Negative mid-range share,negative,share,signed
AKR,2.7938000578162465,0.5735414954806902,0.3352506162695152,0.09120788824979456,5.609924156414827,0.5845790715971675,0.33438237608182536,0.08103855232100708,7.6008808475181535,0.03322259136212624,0.29598308668076106,0.6707943219571126,13.36494913109685,0.03368560105680317,0.27212681638044917,0.6941875825627476,8.29260025057e-05,7.44009957998e-05,100.0,100.0,0,0,stay100,0,100->100,0.3352506162695152,0.33438237608182536,-0.0008682401876898282,negative_mid_range_share,Negative mid-range share,negative,share,signed
AKRO,5.535260381407349,0.7102803738317756,0.1838006230529595,0.10591900311526481,3.0724789915966384,0.6007326007326007,0.2710622710622711,0.12820512820512822,12.208611682356397,0.02966101694915254,0.26694915254237284,0.7033898305084746,7.866896758703481,0.03719599427753935,0.2632331902718169,0.6995708154506438,6.07109977863e-05,-2.367996785324067e-06,100.0,100.0,0,0,stay100,0,100->100,0.1838006230529595,0.2710622710622711,0.0872616480093116,negative_mid_range_share,Negative mid-range share,negative,share,signed
AL,2.898356010868779,0.7353807320151451,0.21960454354228015,0.045014724442574656,1.6075384567381197,0.5357142857142858,0.3944099378881988,0.06987577639751551,5.343119915703402,0.017571884984025555,0.21862163395709722,0.7638064810588772,5.014821055259135,0.022399203583872564,0.3051269288203086,0.672473867595819,6.04310043854e-05,6.14380041952e-05,100.0,100.0,0,0,stay100,0,100->100,0.21960454354228015,0.3944099378881988,0.17480539434591863,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALAB,0.8510798489679602,0.7292993630573249,0.21656050955414016,0.054140127388535006,1.70799619045753,0.7315634218289085,0.2293510324483776,0.03908554572271381,1.336249571787275,0.022312373225152133,0.22920892494929004,0.7484787018255579,2.3340095434497075,0.03022126281705339,0.1883432271991365,0.7814355099838101,5.17500011483e-05,-1.06399966171e-05,100.0,100.0,0,0,stay100,0,100->100,0.21656050955414016,0.2293510324483776,0.012790522894237433,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALB,1.8642569876199755,0.6831125827814569,0.26158940397350994,0.05529801324503309,1.657066203740235,0.6814090019569472,0.26027397260273977,0.05831702544031308,3.870493812045446,0.02216905901116426,0.19968102073365232,0.7781499202551835,3.2012832804938554,0.0226904376012966,0.20340356564019452,0.7739059967585089,0.0001129119991674,-2.077002136502415e-06,100.0,100.0,0,0,stay100,0,100->100,0.26158940397350994,0.26027397260273977,-0.0013154313707701704,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALC,3.5639409386353735,0.6554524361948956,0.2645011600928074,0.08004640371229697,2.562097987308126,0.6145104895104896,0.31468531468531463,0.0708041958041958,8.35582904522284,0.027214250371103404,0.30282038594755073,0.6699653636813458,5.481411559385172,0.03289070480081715,0.3103166496424924,0.6567926455566905,4.87790020997e-05,6.12220028415e-05,100.0,100.0,0,0,stay100,0,100->100,0.2645011600928074,0.31468531468531463,0.050184154592507246,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALDX,3.8926462625790146,0.6444444444444445,0.2577777777777777,0.09777777777777776,4.619699158664061,0.45695364238410596,0.45695364238410596,0.08609271523178806,10.380390033544039,0.03666666666666666,0.32166666666666666,0.6416666666666666,12.115237528681908,0.030303030303030304,0.36111111111111116,0.6085858585858586,4.9434005632e-05,5.3850999393e-05,100.0,100.0,0,0,stay100,0,100->100,0.2577777777777777,0.45695364238410596,0.19917586460632825,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALE,2.3950103950103947,0.6009615384615385,0.28846153846153844,0.1105769230769231,4.123661089650634,0.5886524822695036,0.35460992907801425,0.056737588652482275,5.76875099952023,0.03193612774451097,0.405189620758483,0.562874251497006,11.698329332342226,0.019999999999999997,0.2625,0.7174999999999999,6.44649990135e-05,6.23759988229e-05,100.0,100.0,0,0,stay100,0,100->100,0.28846153846153844,0.35460992907801425,0.06614839061647582,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALEC,9.789098985093473,0.6374378109452736,0.31654228855721395,0.04601990049751243,19.581264839197065,0.8081632653061224,0.16870748299319727,0.02312925170068027,19.639075451437527,0.023248605083694977,0.25356478611283323,0.7231866088034717,28.932317844038117,0.021178637200736643,0.25506445672191524,0.7237569060773481,0.0001166579968412,7.12239998392e-05,100.0,100.0,0,0,stay100,0,100->100,0.31654228855721395,0.16870748299319727,-0.14783480556401668,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALEX,6.98401020610187,0.8405797101449276,0.13768115942028986,0.021739130434782605,6.365756619563727,0.49568965517241376,0.35344827586206906,0.15086206896551724,14.069237951422611,0.02158273381294963,0.21762589928057555,0.7607913669064749,13.499794210454109,0.046747967479674794,0.23170731707317072,0.7215447154471545,6.93890033289e-05,-3.6769997677765782e-06,100.0,100.0,0,0,stay100,0,100->100,0.13768115942028986,0.35344827586206906,0.2157671164417792,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALG,1.1599539700805521,0.816326530612245,0.14795918367346936,0.03571428571428566,0.3510482691370062,0.5555555555555556,0.40740740740740744,0.03703703703703691,4.308400460299194,0.010989010989010978,0.1510989010989011,0.8379120879120879,3.8225255972696246,0.0034013605442176744,0.09523809523809523,0.9013605442176871,9.91519991657e-05,0.0011789740019594,100.0,100.0,0,0,stay100,0,100->100,0.14795918367346936,0.40740740740740744,0.25944822373393805,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALGN,2.61337577016741,0.7044025157232704,0.2662473794549266,0.029350104821802916,5.647959345198801,0.7432735426008967,0.2085201793721973,0.04820627802690583,5.095260935546522,0.02043010752688172,0.16881720430107527,0.810752688172043,6.211488921121104,0.0346585117227319,0.2242609582059123,0.7410805300713558,1.80030037881e-05,-2.082997525576502e-06,100.0,100.0,0,0,stay100,0,100->100,0.2662473794549266,0.2085201793721973,-0.0577272000827293,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALGT,9.569430984355531,0.7968750000000001,0.17187500000000003,0.031249999999999993,5.983235379130937,0.7536231884057971,0.18840579710144928,0.057971014492753624,15.998892426969402,0.05607476635514019,0.16822429906542058,0.7757009345794392,12.833606320454765,0.013513513513513513,0.12837837837837837,0.8581081081081081,3.082997864112258e-06,0.0001032569998642,100.0,100.0,0,0,stay100,0,100->100,0.17187500000000003,0.18840579710144928,0.01653079710144925,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALH,13.954480796586058,0.6376146788990826,0.28440366972477066,0.07798165137614681,24.85344442791251,0.8103448275862069,0.15229885057471265,0.03735632183908047,17.09103840682788,0.05243445692883895,0.27340823970037453,0.6741573033707864,29.567028715964884,0.02415458937198068,0.2753623188405797,0.7004830917874396,-3.179957275278867e-07,4.14649985032e-05,100.0,100.0,0,0,stay100,0,100->100,0.28440366972477066,0.15229885057471265,-0.132104819150058,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALHC,2.9798968545108933,0.738851870835469,0.2152742183495643,0.04587391081496666,4.30915902974442,0.6216017634092578,0.29463629684055836,0.08376193975018367,3.930684036434538,0.028560326403730317,0.21468816786477563,0.7567515057314941,7.877433994124994,0.038987138263665594,0.2528135048231511,0.7081993569131833,-4.496003384701908e-06,-1.7500133253633979e-07,100.0,100.0,0,0,stay100,0,100->100,0.2152742183495643,0.29463629684055836,0.07936207849099405,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALIT,6.453304166475591,0.7170675830469645,0.22833142420771288,0.054600992745322645,3.5092333996085383,0.6919339164237124,0.2662779397473275,0.04178814382896015,13.956286673889934,0.017125706214689264,0.19367937853107345,0.7891949152542372,9.525062084651747,0.014679556032939486,0.19763694951664873,0.7876834944504117,-7.381997420452535e-06,6.81839956087e-05,100.0,100.0,0,0,stay100,0,100->100,0.22833142420771288,0.2662779397473275,0.03794651553961462,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALK,1.6446081068781364,0.625418060200669,0.2967032967032967,0.07787864309603441,1.4860603932234528,0.5941054808686661,0.3035160289555326,0.10237849017580143,4.17005982952808,0.02204635387224418,0.21537591859807798,0.7625777275296778,4.362132808857055,0.028360049321824884,0.25524044389642414,0.7163995067817509,7.18430019333e-05,5.03979972563e-05,100.0,100.0,0,0,stay100,0,100->100,0.2967032967032967,0.3035160289555326,0.006812732252235887,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALKS,4.5027343732674545,0.6747720364741642,0.270516717325228,0.054711246200607896,3.6036036036036037,0.6974358974358974,0.2547008547008547,0.04786324786324784,6.733572375828534,0.03455284552845527,0.29674796747967475,0.66869918699187,4.847924847924848,0.03557814485387546,0.28716645489199494,0.6772554002541297,6.53130045975e-05,6.48889981675e-05,100.0,100.0,0,0,stay100,0,100->100,0.270516717325228,0.2547008547008547,-0.01581586262437329,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALKT,4.0892142200258235,0.7482826300294407,0.20019627085377825,0.05152109911678116,3.865502648468372,0.6411092985318109,0.2463295269168026,0.11256117455138662,5.008183853378046,0.03365384615384614,0.23557692307692304,0.7307692307692307,6.76620610408901,0.04753028890959927,0.2795899347623486,0.6728797763280522,-7.710041245445609e-07,-5.0489979912526906e-06,100.0,100.0,0,0,stay100,0,100->100,0.20019627085377825,0.2463295269168026,0.04613325606302435,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALL,2.2297733235838098,0.7755681818181819,0.1941287878787879,0.03030303030303031,2.8906154989527733,0.6335078534031413,0.3111443530291698,0.055347793567688854,4.556676924520703,0.016682113067655217,0.17886932344763667,0.8044485634847081,6.304438889264239,0.020233196159122082,0.19753086419753085,0.782235939643347,7.12909968569e-05,6.99439988238e-05,100.0,100.0,0,0,stay100,0,100->100,0.1941287878787879,0.3111443530291698,0.11701556515038192,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALLE,3.1336667503623232,0.6579330422125181,0.28820960698689957,0.05385735080058223,3.202980896519112,0.6787790697674418,0.2776162790697675,0.0436046511627907,9.89819046329875,0.014746543778801842,0.1640552995391705,0.8211981566820278,11.080079264121348,0.01302521008403361,0.16554621848739495,0.8214285714285714,9.9794997368e-05,0.0001509790017735,100.0,100.0,0,0,stay100,0,100->100,0.28820960698689957,0.2776162790697675,-0.010593327917132078,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALLO,13.34214336092654,0.8701923076923077,0.12019230769230767,0.009615384615384612,6.8315743915837155,0.7210526315789473,0.24210526315789468,0.036842105263157884,46.47299454322729,0.010351966873706006,0.22084195997239472,0.7688060731538994,29.80723774012052,0.0120627261761158,0.17490952955367914,0.8130277442702051,5.54290018044e-05,0.0001727069975459,100.0,100.0,0,0,stay100,0,100->100,0.12019230769230767,0.24210526315789468,0.12191295546558702,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALLY,2.1013241220495105,0.632420091324201,0.31050228310502287,0.05707762557077625,1.2075751380085873,0.6315126050420168,0.29453781512605043,0.07394957983193272,5.186144693916715,0.02867715078630897,0.2844588344125809,0.68686401480111,4.343718805248535,0.021142389907721056,0.26433827823852357,0.7145193318537555,6.21689978288e-05,8.04020019131e-05,100.0,100.0,0,0,stay100,0,100->100,0.31050228310502287,0.29453781512605043,-0.01596446797897244,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALM,1.7866472511932943,0.7099811676082863,0.21280602636534837,0.07721280602636536,2.5736597738166256,0.6695842450765865,0.22319474835886213,0.1072210065645514,2.3956550712798976,0.030898876404494367,0.3356741573033708,0.6334269662921349,4.978370328345508,0.044117647058823525,0.34841628959276016,0.6074660633484162,5.80160049139e-05,6.249974831007421e-07,100.0,100.0,0,0,stay100,0,100->100,0.21280602636534837,0.22319474835886213,0.010388721993513761,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALMS,9.522849800977479,0.7642857142857142,0.20714285714285716,0.02857142857142857,8.373947718210013,0.6538461538461537,0.260989010989011,0.08516483516483517,15.032498614400158,0.022624434389140278,0.33936651583710414,0.6380090497737557,22.821308067209706,0.028225806451612902,0.2096774193548387,0.7620967741935484,6.23669984634e-05,7.44209974072e-05,100.0,100.0,0,0,stay100,0,100->100,0.20714285714285716,0.260989010989011,0.05384615384615385,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALRM,5.739529013186302,0.9249999999999999,0.05,0.02499999999999999,4.4252402592565,0.6818181818181818,0.1590909090909091,0.1590909090909091,17.003354701564422,0.02953586497890295,0.1350210970464135,0.8354430379746836,7.744170453698875,0.03896103896103895,0.1558441558441558,0.8051948051948052,0.0001196090015582,0.0007609219974256,100.0,100.0,0,0,stay100,0,100->100,0.05,0.1590909090909091,0.10909090909090909,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALSN,2.8624133825610585,0.6884488448844884,0.24686468646864687,0.06468646864686468,2.995104220263714,0.6635700066357001,0.2647644326476444,0.0716655607166556,7.640659880578825,0.0185459940652819,0.2195845697329377,0.7618694362017804,7.687500414054442,0.024560496380558423,0.19286452947259566,0.7825749741468458,9.06530040083e-05,6.38000055914e-05,100.0,100.0,0,0,stay100,0,100->100,0.24686468646864687,0.2647644326476444,0.017899746178997505,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALT,3.740686299356277,0.5,0.4308943089430895,0.06910569105691057,3.1165748167614806,0.6477987421383649,0.2861635220125786,0.06603773584905662,15.35810228597496,0.01683168316831683,0.19999999999999998,0.7831683168316832,11.917468481704281,0.018914473684210526,0.26480263157894735,0.716282894736842,4.49619983555e-05,7.54370048525e-05,100.0,100.0,0,0,stay100,0,100->100,0.4308943089430895,0.2861635220125786,-0.1447307869305109,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALTG,4.433361041839845,0.5999999999999999,0.4,0.0,10.928769413524574,0.4565217391304348,0.4782608695652173,0.06521739130434781,25.491825990579105,0.01739130434782609,0.20000000000000004,0.7826086956521738,20.66962910818778,0.0,0.2413793103448276,0.7586206896551724,0.0001880989948404,0.0001104939947254,100.0,100.0,0,0,stay100,0,100->100,0.4,0.4782608695652173,0.07826086956521727,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALTS,6.794489186868893,0.6407942238267148,0.26173285198555957,0.09747292418772563,4.663663413767433,0.5833333333333334,0.25,0.16666666666666663,20.224030088712645,0.02910855063674955,0.3129169193450576,0.6579745300181928,23.0268381054767,0.03375527426160337,0.339662447257384,0.6265822784810127,7.02440011082e-05,9.74819995462e-05,100.0,100.0,0,0,stay100,0,100->100,0.26173285198555957,0.25,-0.011732851985559567,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALV,4.532533944630576,0.6504201680672269,0.29747899159663865,0.05210084033613444,2.645418132380645,0.6957964601769913,0.2466814159292035,0.0575221238938053,11.114230294480691,0.019876627827278958,0.25085675119945167,0.7292666209732694,7.734336420223499,0.0230798335225123,0.20090805902383654,0.7760121074536512,7.33900014893e-05,8.76500052982e-05,100.0,100.0,0,0,stay100,0,100->100,0.29747899159663865,0.2466814159292035,-0.050797575667435146,negative_mid_range_share,Negative mid-range share,negative,share,signed
ALVO,10.07128647214854,0.6814814814814816,0.24444444444444446,0.07407407407407408,4.123132232333445,0.7683923705722071,0.19891008174386923,0.0326975476839237,28.796419098143232,0.028497409326424878,0.25647668393782386,0.7150259067357513,3.73553533310864,0.040601503759398486,0.2977443609022556,0.6616541353383458,7.03280020388e-05,4.27729974035e-05,100.0,100.0,0,0,stay100,0,100->100,0.24444444444444446,0.19891008174386923,-0.04553436270057523,negative_mid_range_share,Negative mid-range share,negative,share,signed
AM,2.569045412418906,0.5194805194805195,0.4285714285714286,0.05194805194805191,3.280520023174044,0.5386178861788617,0.3853658536585366,0.07601626016260161,7.240037071362371,0.013824884792626729,0.2534562211981567,0.7327188940092166,9.313476358474603,0.03364833906071019,0.2853665521191295,0.6809851088201605,5.5529999372e-05,5.97680045757e-05,100.0,100.0,0,0,stay100,0,100->100,0.4285714285714286,0.3853658536585366,-0.04320557491289201,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMAT,0.9870213821197108,0.6021341463414634,0.3323170731707317,0.06554878048780487,1.3747658877634068,0.7161198288159772,0.23823109843081314,0.04564907275320964,1.2066938238719636,0.04364089775561089,0.2094763092269326,0.7468827930174564,1.792490758082388,0.02625820568927789,0.19365426695842453,0.7800875273522977,-1.0634001228e-05,-7.3499977588653564e-06,100.0,100.0,0,0,stay100,0,100->100,0.3323170731707317,0.23823109843081314,-0.09408597473991859,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMBA,3.4046801216332483,0.7708333333333334,0.12499999999999999,0.10416666666666664,9.014283195203669,0.6901408450704225,0.2676056338028169,0.04225352112676055,10.852417887705977,0.0261437908496732,0.15032679738562094,0.8235294117647058,11.172632692646799,0.03409090909090908,0.22159090909090914,0.7443181818181818,-6.350019248202443e-07,-4.597000952344388e-06,100.0,100.0,0,0,stay100,0,100->100,0.12499999999999999,0.2676056338028169,0.14260563380281688,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMBC,11.350777934936351,0.7593457943925234,0.17523364485981308,0.06542056074766354,6.909975377214477,0.55625,0.35625,0.0875,28.536067892503535,0.015799256505576207,0.21189591078066916,0.7723048327137546,23.645071993905784,0.02009132420091324,0.2484018264840183,0.7315068493150685,8.36629988043e-05,6.99329975759e-05,100.0,100.0,0,0,stay100,0,100->100,0.17523364485981308,0.35625,0.18101635514018694,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMBP,6.047394000726177,0.421875,0.5052083333333334,0.07291666666666667,2.260302987513364,0.5220883534136547,0.3775100401606426,0.10040160642570281,19.811514721128987,0.02066772655007949,0.2480127186009539,0.7313195548489667,9.776491235148164,0.019498607242339833,0.21727019498607245,0.7632311977715879,5.34890059498e-05,5.24610004504e-05,100.0,100.0,0,0,stay100,0,100->100,0.5052083333333334,0.3775100401606426,-0.12769829317269077,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMBQ,12.895522388059701,0.5499999999999999,0.35000000000000003,0.09999999999999998,24.815184815184814,0.2608695652173913,0.6521739130434783,0.08695652173913045,27.080597014925377,0.0,0.16666666666666666,0.8333333333333333,44.23576423576424,0.048780487804878044,0.09756097560975609,0.8536585365853658,0.0016912720020627,-2.81859975075e-05,100.0,100.0,0,0,stay100,0,100->100,0.35000000000000003,0.6521739130434783,0.30217391304347824,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMC,0.37752266654627076,0.5753424657534248,0.33463796477495117,0.0900195694716241,0.7315103032987161,0.5479876160990713,0.31578947368421056,0.1362229102167182,1.3002737634470387,0.01647727272727268,0.22102272727272723,0.7625000000000002,4.2214712239901155,0.01984978540772531,0.18937768240343347,0.7907725321888411,6.00139974267e-05,7.23140037734e-05,100.0,100.0,0,0,stay100,0,100->100,0.33463796477495117,0.31578947368421056,-0.018848491090740604,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMCR,1.1688097808612365,0.6207729468599034,0.3321256038647342,0.04710144927536225,1.4924241666301281,0.7745383867832848,0.19460641399416906,0.03085519922254614,3.2735143500207817,0.02371711944803792,0.15998275118585598,0.8163001293661061,3.100514832083145,0.01251315635598175,0.18594316454215878,0.8015436791018594,7.51629995647e-05,6.26839973847e-05,100.0,100.0,0,0,stay100,0,100->100,0.3321256038647342,0.19460641399416906,-0.13751918987056516,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMD,0.1881575561514702,0.6758031240789866,0.2649572649572647,0.05923961096374872,0.23855288589398183,0.662565249813572,0.28411633109619683,0.05331841909023109,0.3215259388641982,0.029147982062780162,0.231631597102449,0.7392204208347708,0.412886836808301,0.02908229211546733,0.20831538130116328,0.7626023265833693,-1.09360044007e-05,-1.17489980766e-05,100.0,100.0,0,0,stay100,0,100->100,0.2649572649572647,0.28411633109619683,0.019159066138932146,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMDD,0.49019513077879906,0.6814814814814816,0.23703703703703702,0.08148148148148146,0.4722808321763181,0.6818181818181819,0.24999999999999994,0.06818181818181816,1.5668088809707543,0.02780996523754343,0.26187717265353416,0.7103128621089223,1.62078194678691,0.013245033112582776,0.28476821192052976,0.7019867549668874,6.8089000706e-05,7.47360027162e-05,100.0,100.0,0,0,stay100,0,100->100,0.23703703703703702,0.24999999999999994,0.012962962962962926,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMDL,0.1433189342412866,0.6544293695131689,0.2801276935355146,0.06544293695131653,0.19479209995321908,0.6474885844748863,0.306849315068493,0.04566210045662075,0.21366302407240512,0.03372591006423962,0.28319057815845833,0.6830835117773021,0.2492271525428859,0.03497501784439665,0.2205567451820127,0.7444682369735907,5.25060022482e-05,-1.40910051413e-05,100.0,100.0,0,0,stay100,0,100->100,0.2801276935355146,0.306849315068493,0.026721621532978412,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMDY,0.5990301416753826,0.4214285714285715,0.3785714285714285,0.19999999999999998,0.3041920916727043,0.32894736842105277,0.3815789473684209,0.2894736842105264,2.0752115622325755,0.022680412371133992,0.25154639175257737,0.7257731958762887,1.2007582566027803,0.03999999999999999,0.2833333333333333,0.6766666666666667,-8.95997800398618e-07,-7.711998478043824e-06,100.0,100.0,0,0,stay100,0,100->100,0.3785714285714285,0.3815789473684209,0.0030075187969924033,negative_mid_range_share,Negative mid-range share,negative,share,signed
AME,2.6680169114744796,0.7328619735628651,0.23147863510605596,0.03565939133107899,2.1813748647209383,0.7016611295681063,0.23654485049833887,0.06179401993355481,4.499459199615431,0.021691578563616472,0.1908494349252643,0.7874589865111192,4.910629928022949,0.014167650531286881,0.16646989374262106,0.8193624557260921,8.95849952939e-05,8.95019984454e-05,100.0,100.0,0,0,stay100,0,100->100,0.23147863510605596,0.23654485049833887,0.005066215392282913,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMG,5.766550353313958,0.6941747572815533,0.25970873786407767,0.046116504854368925,3.3935283446174274,0.7203107658157604,0.23973362930077693,0.039955604883462795,13.884509588561764,0.01612903225806451,0.18044354838709675,0.8034274193548387,6.220213164412521,0.01786254919769906,0.17468967605207392,0.807447774750227,0.0001450210038456,0.0001143519984907,100.0,100.0,0,0,stay100,0,100->100,0.25970873786407767,0.23973362930077693,-0.01997510856330073,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMH,1.230141731768117,0.5621341521926879,0.358410901065157,0.07945494674215521,2.109613668188821,0.5855437665782494,0.3406277630415561,0.07382847038019454,3.1091740785951867,0.027297923231709622,0.26477846539352284,0.7079236113747674,5.628434344615179,0.026346313173156572,0.303893951946976,0.6697597348798674,6.03910011705e-05,6.72460009809e-05,100.0,100.0,0,0,stay100,0,100->100,0.358410901065157,0.3406277630415561,-0.017783138023600875,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMKR,2.113864257457764,0.6942148760330579,0.2510330578512397,0.054752066115702464,0.993046151903323,0.7274964838255977,0.22450773558368498,0.04799578059071728,3.0681604150084274,0.04056939501779359,0.3245551601423488,0.6348754448398577,1.8605648454349004,0.02786900628694753,0.2161020925213475,0.756028901191705,5.40190012543e-05,7.71330014686e-05,100.0,100.0,0,0,stay100,0,100->100,0.2510330578512397,0.22450773558368498,-0.02652532226755472,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMLP,0.7590741633116225,0.515727391874181,0.3820445609436436,0.10222804718217558,1.1693660760805638,0.5279770444763271,0.3687230989956959,0.10329985652797702,2.057857020720959,0.033599226492627476,0.31979695431472077,0.6466038191926516,3.092025363294805,0.028214867064568615,0.31578947368421056,0.6559956592512208,6.0175996623e-05,6.27800036454e-05,100.0,100.0,0,0,stay100,0,100->100,0.3820445609436436,0.3687230989956959,-0.0133214619479477,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMLX,14.634795890393073,0.6994219653179191,0.23699421965317924,0.06358381502890173,7.591807909604519,0.6790697674418605,0.2651162790697674,0.05581395348837208,21.007558648059423,0.03758389261744967,0.2469798657718121,0.7154362416107384,10.69915254237288,0.033003300330033,0.26732673267326734,0.6996699669966997,-6.209957064129412e-07,6.97590003255e-05,100.0,100.0,0,0,stay100,0,100->100,0.23699421965317924,0.2651162790697674,0.028122059416588185,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMN,3.4626170523312063,0.5524296675191815,0.350383631713555,0.09718670076726343,6.061793439411188,0.6179245283018869,0.2971698113207547,0.08490566037735849,8.811519097364581,0.03316582914572863,0.25728643216080405,0.7095477386934672,14.925736676286038,0.03831417624521073,0.3103448275862069,0.6513409961685824,-5.007001163903624e-06,3.19339960697e-05,100.0,100.0,0,0,stay100,0,100->100,0.350383631713555,0.2971698113207547,-0.053213820392800315,negative_mid_range_share,Negative mid-range share,negative,share,signed
AMPH,8.173720672992955,0.826923076923077,0.11538461538461539,0.057692307692307696,3.5974207172216146,0.4528301886792453,0.33962264150943394,0.20754716981132074,9.902776969203005,0.015873015873015872,0.2857142857142857,0.6984126984126984,5.701572457483314,0.05952380952380951,0.42857142857142855,0.511904761904762,0.0001154519995907,-8.41799919726327e-06,100.0,100.0,0,0,stay100,0,100->100,0.11538461538461539,0.33962264150943394,0.22423802612481855,negative_mid_range_share,Negative mid-range share,negative,share,signed
