symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,mode_position_sec_20251031,mode_position_sec_20251103,mean_close_202509,n_close_obs_202509,round_lot_20251031,round_lot_20251103,y_pre,y_post,delta_y,display_name,side,family,transform,running,D_rule,expected_post_round_lot,rule_consistent,D_actual
JQC,4.053348190967023,0.577319587628866,0.3402061855670103,0.08247422680412371,3.726142903722352,0.6153846153846154,0.3076923076923077,0.07692307692307693,12.536128425671205,0.009999999999999997,0.18,0.81,12.734400473161005,0.016077170418006423,0.18327974276527328,0.8006430868167204,0.0001880310010164,0.0001065179967554,5.392190476190477,21.0,100.0,100.0,12.536128425671205,12.734400473161005,0.014541378493952095,Positive total,positive,sum,log1p,-244.60780952380952,0,100.0,True,0
JQUA,0.1157969700333443,0.5378151260504203,0.2857142857142856,0.17647058823529416,0.1663924272957532,0.4941176470588233,0.3882352941176473,0.11764705882352929,0.47097255038771974,0.01652892561983455,0.3305785123966942,0.6528925619834712,0.7771505133695771,0.01511335012594446,0.19899244332493707,0.7858942065491185,5.46879964531e-05,6.5435997385e-05,62.46584047619048,21.0,100.0,100.0,0.47097255038771974,0.7771505133695771,0.18908746547881716,Positive total,positive,sum,log1p,-187.53415952380954,0,100.0,True,0
JXN,2.5805545398262986,0.6826411075612353,0.2673056443024494,0.0500532481363152,3.22170742673939,0.656957928802589,0.2815533980582524,0.06148867313915857,9.231184983255098,0.015480797856504908,0.17296814528133372,0.8115510568621614,9.988335646654807,0.01670146137787056,0.19937369519832984,0.7839248434237995,9.459300054e-05,7.34880013624e-05,98.88857142857142,21.0,100.0,100.0,9.231184983255098,9.988335646654807,0.07139390702680526,Positive total,positive,sum,log1p,-151.11142857142858,0,100.0,True,0
K,4.638762820970141,0.6733390119250425,0.2738500851788756,0.05281090289608176,3.2597623089983023,0.6598837209302325,0.29748062015503873,0.042635658914728675,8.54654512926611,0.017568192325473873,0.2718446601941748,0.7105871474803512,7.871441544596674,0.013643659711075444,0.2251203852327448,0.7612359550561798,5.94800003455e-05,6.02520012762e-05,78.9,21.0,100.0,100.0,8.54654512926611,7.871441544596674,-0.07334202023339031,Positive total,positive,sum,log1p,-171.1,0,100.0,True,0
KAI,2.074322453053585,0.7612903225806452,0.21290322580645163,0.025806451612903198,4.092471102780381,0.6908396946564885,0.2519083969465649,0.05725190839694657,7.199906320921476,0.016728624535315977,0.2174721189591078,0.7657992565055762,11.293345829428302,0.020746887966804985,0.17842323651452285,0.8008298755186722,0.0001061799994204,8.52089942782e-05,311.6823809523809,21.0,100.0,40.0,7.199906320921476,11.293345829428302,0.40493539658631095,Positive total,positive,sum,log1p,61.682380952380925,1,40.0,True,1
KAR,5.192143980927196,0.6173285198555957,0.31407942238267145,0.06859205776173284,4.709181337565946,0.5830985915492958,0.34225352112676055,0.07464788732394366,10.421776366048812,0.03417266187050359,0.29916067146282976,0.6666666666666667,9.637240117582142,0.03165863730213351,0.25326909841706813,0.7150722642807983,4.39959985669e-05,-1.13689966383e-05,28.79285714285714,21.0,100.0,100.0,10.421776366048812,9.637240117582142,-0.07116067800074122,Positive total,positive,sum,log1p,-221.20714285714286,0,100.0,True,0
KB,12.079488588701514,0.7586206896551725,0.2241379310344827,0.017241379310344827,9.247460222321838,0.7294117647058823,0.2588235294117647,0.011764705882352936,50.19235775650112,0.004149377593360996,0.14522821576763484,0.8506224066390041,30.244634609476126,0.007194244604316546,0.13309352517985612,0.8597122302158273,9.62560006882e-05,0.0001037709953379,82.1652380952381,21.0,100.0,100.0,50.19235775650112,30.244634609476126,-0.4937425893915566,Positive total,positive,sum,log1p,-167.8347619047619,0,100.0,True,0
KBDC,8.70197318292886,0.5434782608695651,0.391304347826087,0.06521739130434781,13.836516054837636,0.5590551181102362,0.3385826771653543,0.10236220472440945,17.97146635604873,0.02631578947368421,0.2894736842105263,0.6842105263157894,22.98822746118694,0.03791469194312796,0.23696682464454974,0.7251184834123223,5.4516000091e-05,-2.821005182340741e-06,14.475238095238096,21.0,100.0,100.0,17.97146635604873,22.98822746118694,0.23462710790767582,Positive total,positive,sum,log1p,-235.5247619047619,0,100.0,True,0
KBE,0.2201935441942074,0.6619834710743804,0.25950413223140495,0.07851239669421467,0.29338370009666187,0.668114143920596,0.2642679900744416,0.06761786600496256,0.5825120123683125,0.02343017806935331,0.26991565135895035,0.7066541705716963,0.6109733754494384,0.03127792672028597,0.31516234733392895,0.653559725945785,6.8725006713e-05,8.36079998407e-05,60.608984190476185,21.0,100.0,100.0,0.5825120123683125,0.6109733754494384,0.017825111573935848,Positive total,positive,sum,log1p,-189.39101580952382,0,100.0,True,0
KBH,1.1619100638897988,0.6597014925373136,0.26268656716417915,0.07761194029850742,2.105682435960233,0.5245398773006135,0.3404907975460123,0.13496932515337423,4.446473737034992,0.015600624024960996,0.21918876755070205,0.765210608424337,11.142031294574853,0.014492753623188406,0.21101449275362322,0.7744927536231885,7.27040023775e-05,8.74580000527e-05,64.65380952380953,21.0,100.0,100.0,4.446473737034992,11.142031294574853,0.8017047155477508,Positive total,positive,sum,log1p,-185.3461904761905,0,100.0,True,0
KBR,3.7790696872217144,0.6888801261829653,0.26656151419558355,0.04455835962145108,3.0088864434432074,0.6791862284820032,0.24804381846635362,0.07276995305164317,6.337690607158498,0.025628967787444147,0.250881730543146,0.7234893016694098,6.4627490510575925,0.024772313296903457,0.2954462659380692,0.6797814207650272,5.92270007473e-05,5.84880035603e-05,48.785,21.0,100.0,100.0,6.337690607158498,6.4627490510575925,0.016899689895556458,Positive total,positive,sum,log1p,-201.215,0,100.0,True,0
KD,1.3198266654069055,0.683046683046683,0.25880425880425884,0.058149058149058096,1.9478398248984814,0.6904359580939506,0.2490706319702602,0.0604934099357891,4.205934115559598,0.0192752505782575,0.24492418401439217,0.7358005654073503,4.879802846222522,0.02563064886011061,0.22217725617159043,0.752192094968299,6.984200445e-05,7.10660024196e-05,31.629047619047622,21.0,100.0,100.0,4.205934115559598,4.879802846222522,0.12172408078433561,Positive total,positive,sum,log1p,-218.3709523809524,0,100.0,True,0
KEP,2.5400050800101597,0.4,0.4639999999999999,0.13599999999999998,5.768720285047727,0.5797979797979799,0.3070707070707071,0.11313131313131314,15.524511049022099,0.019633507853403138,0.3232984293193717,0.6570680628272252,13.483655292525697,0.032843560933448576,0.3500432152117545,0.6171132238547969,7.03969999449e-05,7.26330035831e-05,13.395238095238096,21.0,100.0,100.0,15.524511049022099,13.483655292525697,-0.1318240043088017,Positive total,positive,sum,log1p,-236.60476190476192,0,100.0,True,0
KEX,5.31170450828248,0.7538809831824063,0.2086028460543337,0.03751617076326002,4.3909325056135255,0.748730964467005,0.19543147208121828,0.05583756345177664,8.18916409798919,0.021816656177889655,0.1948814768198028,0.7833018670023075,8.441957799498086,0.02112211221122112,0.17095709570957093,0.807920792079208,8.53559977258e-05,-1.4379984349943695e-06,86.3547619047619,21.0,100.0,100.0,8.18916409798919,8.441957799498086,0.027138378219557335,Positive total,positive,sum,log1p,-163.64523809523808,0,100.0,True,0
KEY,0.4387467828722393,0.5918399249648274,0.32499609191808665,0.08316398311708599,0.516871210832398,0.5219182112385995,0.37716975581053247,0.10091203295086783,1.683520170764732,0.024525380917461093,0.20398435590320216,0.7714902631793367,1.6723422009794928,0.025642191407137943,0.20190952489202096,0.7724482837008411,6.35169999441e-05,-5.918001988902688e-06,18.934285714285714,21.0,100.0,100.0,1.683520170764732,1.6723422009794928,-0.004174112491720061,Positive total,positive,sum,log1p,-231.06571428571428,0,100.0,True,0
KEYS,2.080299311042802,0.693556570268899,0.2648401826484018,0.0416032470826991,2.5184896087423163,0.7020920502092051,0.24267782426778242,0.05523012552301255,3.9125669944371717,0.01942271378473159,0.18829241974642572,0.7922848664688428,4.421582593423749,0.027168732125834108,0.1892278360343184,0.7836034318398474,8.22380025056e-05,8.490023901686072e-07,171.9795238095238,21.0,100.0,100.0,3.9125669944371717,4.421582593423749,0.09859114959010462,Positive total,positive,sum,log1p,-78.02047619047619,0,100.0,True,0
KFRC,2.542306384536918,0.6111111111111112,0.25000000000000006,0.13888888888888887,4.443174675732815,0.6319444444444444,0.31944444444444453,0.0486111111111111,6.991342557476525,0.0505050505050505,0.2626262626262627,0.6868686868686869,8.824638592080452,0.027972027972027965,0.2552447552447552,0.7167832167832168,7.14089983375e-05,5.65800000913e-05,30.577142857142857,21.0,100.0,100.0,6.991342557476525,8.824638592080452,0.20653459717319533,Positive total,positive,sum,log1p,-219.42285714285714,0,100.0,True,0
KFY,2.63232950255851,0.7304015296367113,0.19120458891013387,0.07839388145315489,3.8593153372469016,0.80078125,0.16015625,0.03906249999999997,7.9573861253250575,0.017710309930423773,0.2049335863377609,0.7773561037318153,10.693519580288289,0.015037593984962409,0.1588345864661654,0.8261278195488722,8.85960034793e-05,0.0001028650003718,72.47619047619048,21.0,100.0,100.0,7.9573861253250575,10.693519580288289,0.2665563489857954,Positive total,positive,sum,log1p,-177.52380952380952,0,100.0,True,0
KGC,0.17550632735218522,0.6078950045782888,0.3258724183538509,0.06623257706786016,0.19724052568349762,0.6540104413858568,0.28654485049833894,0.05944470811580421,0.655546219969557,0.01634298477378579,0.23569307874594825,0.747963936480266,0.5919322040950057,0.017000751195982964,0.25350887597358956,0.7294903728304275,4.6167995606e-05,7.42869960959e-05,23.06952380952381,21.0,100.0,100.0,0.655546219969557,0.5919322040950057,-0.03918249550678221,Positive total,positive,sum,log1p,-226.93047619047618,0,100.0,True,0
KGS,4.5250680855151755,0.6961325966850829,0.2361878453038674,0.06767955801104972,5.557833267435143,0.6477541371158392,0.26477541371158386,0.0874704491725768,8.112622064915328,0.026964560862865937,0.25346687211093993,0.7195685670261942,10.32732139055324,0.04325699745547074,0.31679389312977096,0.6399491094147584,-2.09139980142e-05,6.34110037935e-05,34.75190476190476,21.0,100.0,100.0,8.112622064915328,10.32732139055324,0.2175571370901661,Positive total,positive,sum,log1p,-215.24809523809523,0,100.0,True,0
KIE,0.24416962617691282,0.5752212389380532,0.3362831858407081,0.08849557522123862,0.3022385067511172,0.5483870967741937,0.3329032258064516,0.11870967741935476,0.5305216925821574,0.029041969187178877,0.3695767664246502,0.6013812643881709,0.9191950456933978,0.029698769622401346,0.34789987271955874,0.6224013576580399,5.52739948034e-05,6.0377002228e-05,58.78383257142857,21.0,100.0,100.0,0.5305216925821574,0.9191950456933978,0.2262971982671042,Positive total,positive,sum,log1p,-191.21616742857142,0,100.0,True,0
KIM,1.1705310618858407,0.6062199862794421,0.3283786873999543,0.06540132632060368,0.9506368009864679,0.663983585858586,0.27872474747474746,0.05729166666666661,3.1023222060957907,0.023641069887834338,0.2688524590163935,0.7075064710957722,2.8028481816963713,0.01943150794925323,0.2469353888978106,0.7336331031529362,6.47039996692e-05,5.93889999436e-05,22.117142857142856,21.0,100.0,100.0,3.1023222060957907,2.8028481816963713,-0.07580289762126324,Positive total,positive,sum,log1p,-227.88285714285715,0,100.0,True,0
